# Constructed from biom file
#OTU ID	KO6	WT8	KO2	KO5	OE2	WT1	WT2	WT4	KO7	KO3	WT6	OE4	KO9	WT3	KO1	KO4	WT5	KO8	OE6	OE5	WT7	OE7	WT9	OE1	OE8	OE9	OE3	taxonomy
OTU_303	0.0	0.0	2.0	1.0	1.0	1.0	0.0	2.0	5.0	1.0	0.0	0.0	2.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__
OTU_395	2.0	5.0	0.0	0.0	0.0	1.0	0.0	4.0	1.0	2.0	1.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__; g__; s__
OTU_476	3.0	1.0	3.0	1.0	0.0	4.0	1.0	3.0	1.0	0.0	1.0	0.0	2.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
OTU_947	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
OTU_273	4.0	0.0	0.0	0.0	0.0	5.0	7.0	10.0	0.0	0.0	2.0	0.0	2.0	2.0	1.0	0.0	8.0	3.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium; s__
OTU_769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__
OTU_413	10.0	7.0	13.0	5.0	1.0	3.0	19.0	6.0	11.0	10.0	15.0	0.0	28.0	4.0	4.0	16.0	6.0	25.0	5.0	1.0	14.0	2.0	3.0	0.0	0.0	1.0	1.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
OTU_326	6.0	2.0	10.0	11.0	1.0	7.0	9.0	7.0	14.0	10.0	4.0	1.0	9.0	5.0	10.0	16.0	7.0	9.0	1.0	0.0	3.0	0.0	3.0	0.0	1.0	2.0	3.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
OTU_223	10.0	3.0	4.0	7.0	2.0	2.0	11.0	2.0	29.0	1.0	1.0	0.0	8.0	1.0	0.0	9.0	6.0	1.0	2.0	1.0	38.0	2.0	7.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Corallococcus; s__exiguus
OTU_266	0.0	0.0	1.0	8.0	0.0	3.0	0.0	2.0	2.0	0.0	0.0	0.0	11.0	1.0	3.0	13.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
OTU_108	34.0	7.0	23.0	35.0	1.0	17.0	29.0	31.0	43.0	20.0	14.0	5.0	31.0	8.0	19.0	34.0	13.0	36.0	2.0	5.0	31.0	3.0	11.0	4.0	4.0	5.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
OTU_412	0.0	1.0	2.0	1.0	0.0	1.0	1.0	2.0	1.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__; s__
OTU_367	10.0	0.0	5.0	7.0	0.0	3.0	7.0	7.0	8.0	5.0	3.0	0.0	6.0	5.0	4.0	8.0	6.0	4.0	1.0	0.0	6.0	0.0	4.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
OTU_473	0.0	0.0	0.0	1.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Chlorobi; c__OPB56; o__; f__; g__; s__
OTU_325	1.0	0.0	1.0	2.0	0.0	1.0	2.0	1.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__; s__
OTU_623	2.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
OTU_207	1.0	0.0	5.0	0.0	0.0	1.0	2.0	5.0	5.0	0.0	1.0	0.0	3.0	0.0	0.0	26.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter; s__
OTU_390	4.0	0.0	2.0	6.0	0.0	0.0	1.0	0.0	6.0	2.0	1.0	0.0	3.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__Afifella; s__
OTU_679	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__[Roseiflexales]; f__; g__; s__
OTU_814	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales
OTU_196	13.0	3.0	4.0	6.0	2.0	3.0	7.0	5.0	15.0	7.0	4.0	0.0	5.0	3.0	0.0	10.0	8.0	3.0	3.0	6.0	2.0	4.0	3.0	1.0	3.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae; g__Geodermatophilus; s__
OTU_348	0.0	0.0	1.0	2.0	0.0	1.0	2.0	2.0	0.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	1.0	5.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__
OTU_96	31.0	9.0	12.0	24.0	2.0	8.0	19.0	19.0	6.0	12.0	16.0	2.0	19.0	10.0	13.0	24.0	16.0	14.0	0.0	4.0	4.0	2.0	5.0	1.0	2.0	4.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
OTU_662	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
OTU_629	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__OD1; c__; o__; f__; g__; s__
OTU_516	0.0	5.0	0.0	3.0	0.0	0.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__; s__
OTU_763	11.0	2.0	9.0	11.0	2.0	5.0	1.0	9.0	18.0	4.0	3.0	0.0	13.0	2.0	6.0	9.0	6.0	5.0	1.0	2.0	7.0	2.0	4.0	0.0	2.0	2.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU_186	12.0	1.0	5.0	10.0	1.0	4.0	0.0	5.0	10.0	8.0	1.0	2.0	10.0	0.0	1.0	10.0	5.0	5.0	1.0	1.0	10.0	0.0	3.0	1.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophobacteraceae; g__; s__
OTU_428	2.0	0.0	1.0	4.0	0.0	1.0	0.0	3.0	1.0	0.0	1.0	0.0	3.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__clausii
OTU_741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	k__Bacteria; p__Chloroflexi; c__SAR202; o__; f__; g__; s__
OTU_357	2.0	1.0	4.0	1.0	0.0	0.0	1.0	0.0	2.0	3.0	1.0	0.0	4.0	0.0	1.0	6.0	1.0	3.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
OTU_491	0.0	0.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
OTU_707	0.0	1.0	0.0	3.0	0.0	2.0	0.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
OTU_833	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__Chloroflexi; o__Chloroflexales; f__Oscillochloridaceae; g__Oscillochloris; s__
OTU_481	1.0	0.0	1.0	3.0	0.0	0.0	2.0	2.0	2.0	0.0	7.0	1.0	1.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
OTU_572	5.0	4.0	5.0	9.0	2.0	7.0	5.0	4.0	11.0	6.0	3.0	0.0	13.0	4.0	2.0	7.0	4.0	9.0	2.0	1.0	9.0	3.0	3.0	3.0	1.0	2.0	2.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
OTU_501	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
OTU_183	0.0	0.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	45.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Chloroflexi; c__; o__; f__; g__; s__
OTU_173	32.0	5.0	14.0	13.0	1.0	8.0	13.0	4.0	8.0	12.0	9.0	0.0	30.0	7.0	9.0	26.0	3.0	10.0	1.0	0.0	13.0	0.0	9.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__
OTU_332	1.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
OTU_347	1.0	0.0	2.0	8.0	1.0	2.0	2.0	2.0	6.0	0.0	0.0	0.0	6.0	0.0	2.0	1.0	3.0	0.0	0.0	0.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__
OTU_181	14.0	1.0	8.0	9.0	1.0	4.0	4.0	6.0	10.0	4.0	1.0	0.0	11.0	1.0	6.0	7.0	3.0	3.0	2.0	0.0	4.0	3.0	2.0	0.0	1.0	0.0	1.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
OTU_129	11.0	3.0	8.0	10.0	3.0	7.0	10.0	5.0	26.0	4.0	5.0	3.0	15.0	2.0	5.0	16.0	10.0	7.0	1.0	0.0	3.0	1.0	4.0	1.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae
OTU_952	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__; s__
OTU_215	7.0	1.0	8.0	4.0	0.0	6.0	2.0	9.0	9.0	25.0	3.0	1.0	10.0	4.0	4.0	7.0	4.0	8.0	0.0	2.0	6.0	3.0	4.0	1.0	0.0	2.0	0.0	k__Bacteria; p__Planctomycetes; c__C6; o__d113; f__; g__; s__
OTU_240	3.0	1.0	2.0	3.0	1.0	1.0	5.0	3.0	4.0	1.0	0.0	0.0	4.0	2.0	2.0	6.0	0.0	4.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__MIZ46; f__; g__; s__
OTU_749	10.0	2.0	8.0	16.0	1.0	5.0	6.0	24.0	31.0	6.0	12.0	1.0	11.0	6.0	8.0	18.0	3.0	19.0	1.0	0.0	12.0	2.0	2.0	3.0	2.0	0.0	1.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
OTU_470	15.0	0.0	26.0	18.0	2.0	3.0	11.0	49.0	19.0	15.0	4.0	1.0	12.0	2.0	13.0	21.0	6.0	15.0	2.0	3.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
OTU_263	4.0	0.0	5.0	9.0	0.0	3.0	7.0	6.0	9.0	4.0	2.0	0.0	6.0	0.0	3.0	4.0	2.0	6.0	1.0	1.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
OTU_311	12.0	0.0	10.0	9.0	1.0	2.0	6.0	8.0	12.0	8.0	3.0	0.0	12.0	1.0	5.0	14.0	1.0	8.0	0.0	0.0	5.0	0.0	2.0	0.0	0.0	1.0	1.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__
OTU_291	2.0	2.0	2.0	5.0	0.0	1.0	1.0	2.0	1.0	7.0	4.0	1.0	4.0	3.0	2.0	2.0	11.0	7.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Nannocystaceae; g__Nannocystis; s__
OTU_788	7.0	1.0	3.0	4.0	2.0	2.0	7.0	8.0	38.0	4.0	10.0	3.0	19.0	2.0	1.0	13.0	4.0	8.0	2.0	2.0	1.0	1.0	6.0	0.0	1.0	1.0	1.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae
OTU_462	1.0	0.0	1.0	1.0	1.0	0.0	0.0	2.0	5.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	2.0	4.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
OTU_287	2.0	0.0	1.0	1.0	0.0	2.0	2.0	1.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
OTU_940	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Archaea; p__Euryarchaeota; c__Methanomicrobia; o__Methanosarcinales; f__Methanosarcinaceae; g__Methanosarcina; s__
OTU_142	5.0	3.0	1.0	4.0	0.0	2.0	5.0	0.0	2.0	9.0	3.0	1.0	12.0	3.0	3.0	3.0	3.0	8.0	0.0	1.0	7.0	1.0	7.0	0.0	0.0	1.0	1.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__; s__
OTU_286	0.0	0.0	2.0	3.0	0.0	3.0	1.0	2.0	2.0	0.0	0.0	1.0	0.0	2.0	0.0	4.0	0.0	4.0	0.0	2.0	2.0	1.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__koll13; g__; s__
OTU_315	2.0	2.0	1.0	0.0	1.0	1.0	3.0	4.0	4.0	4.0	1.0	1.0	1.0	1.0	1.0	4.0	0.0	4.0	1.0	1.0	2.0	0.0	1.0	1.0	0.0	1.0	0.0	k__Bacteria; p__Chloroflexi; c__S085; o__; f__; g__; s__
OTU_300	4.0	1.0	2.0	6.0	0.0	2.0	7.0	0.0	7.0	1.0	2.0	0.0	7.0	2.0	0.0	2.0	2.0	2.0	1.0	1.0	2.0	2.0	0.0	1.0	3.0	3.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Exiguobacteraceae]; g__Exiguobacterium; s__
OTU_95	21.0	1.0	8.0	54.0	2.0	3.0	17.0	2.0	15.0	8.0	1.0	1.0	23.0	7.0	9.0	22.0	9.0	17.0	15.0	4.0	12.0	4.0	1.0	4.0	6.0	6.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__Saccharothrix; s__
OTU_199	9.0	0.0	2.0	9.0	2.0	4.0	4.0	7.0	12.0	7.0	4.0	0.0	6.0	3.0	7.0	15.0	6.0	8.0	1.0	1.0	4.0	2.0	2.0	0.0	1.0	3.0	3.0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
OTU_302	3.0	1.0	3.0	5.0	0.0	0.0	5.0	11.0	5.0	4.0	1.0	0.0	5.0	2.0	4.0	7.0	1.0	4.0	0.0	1.0	4.0	0.0	0.0	0.0	1.0	0.0	1.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__
OTU_654	1.0	0.0	0.0	1.0	0.0	0.0	3.0	2.0	4.0	2.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__0319-6G20; g__; s__
OTU_253	2.0	0.0	4.0	6.0	1.0	1.0	2.0	1.0	2.0	3.0	0.0	0.0	2.0	2.0	4.0	7.0	2.0	6.0	1.0	0.0	2.0	2.0	2.0	0.0	1.0	1.0	0.0	k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__; f__; g__; s__
OTU_133	1.0	4.0	8.0	14.0	0.0	4.0	1.0	5.0	8.0	32.0	2.0	1.0	13.0	3.0	1.0	15.0	6.0	4.0	0.0	0.0	4.0	0.0	2.0	1.0	1.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
OTU_234	1.0	0.0	4.0	0.0	0.0	13.0	3.0	2.0	1.0	3.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__Parachlamydiaceae; g__; s__
OTU_295	5.0	0.0	3.0	2.0	0.0	1.0	1.0	2.0	3.0	20.0	0.0	1.0	2.0	0.0	5.0	4.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Paenisporosarcina; s__
OTU_890	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU_388	0.0	1.0	1.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Nannocystaceae; g__Plesiocystis; s__
OTU_280	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	16.0	1.0	0.0	0.0	2.0	1.0	1.0	1.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	k__Bacteria; p__TM7; c__TM7-3; o__EW055; f__; g__; s__
OTU_581	1.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
OTU_301	4.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	3.0	4.0	3.0	0.0	4.0	2.0	2.0	5.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Coxiellaceae; g__; s__
OTU_212	7.0	0.0	1.0	11.0	0.0	3.0	2.0	8.0	2.0	9.0	0.0	0.0	8.0	3.0	2.0	2.0	1.0	4.0	1.0	0.0	3.0	1.0	1.0	0.0	0.0	2.0	0.0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
OTU_957	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
OTU_411	0.0	1.0	1.0	1.0	0.0	1.0	0.0	2.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__TM7; c__TM7-1; o__; f__; g__; s__
OTU_351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Rickettsiaceae; g__Rickettsia; s__
OTU_775	4.0	0.0	2.0	0.0	1.0	1.0	2.0	0.0	0.0	1.0	0.0	0.0	5.0	1.0	1.0	1.0	0.0	6.0	0.0	0.0	4.0	0.0	3.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Cryomorphaceae; g__; s__
OTU_329	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	11.0	1.0	8.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Chlorophyta; f__Chlamydomonadaceae; g__Chlamydomonas; s__reinhardtii
OTU_204	3.0	1.0	3.0	0.0	0.0	2.0	2.0	2.0	7.0	0.0	9.0	1.0	5.0	3.0	0.0	3.0	0.0	2.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__01D2Z36; g__; s__
OTU_237	9.0	0.0	3.0	9.0	1.0	3.0	4.0	7.0	9.0	12.0	8.0	0.0	8.0	1.0	6.0	9.0	3.0	6.0	1.0	0.0	3.0	1.0	3.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__; g__; s__
OTU_340	3.0	2.0	2.0	1.0	0.0	1.0	1.0	2.0	1.0	2.0	0.0	0.0	4.0	1.0	0.0	4.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__
OTU_591	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__; g__; s__
