	sequences per sample	iteration	KO6	WT8	KO2	KO5	OE2	WT1	WT2	WT4	KO7	KO3	WT6	OE4	KO9	WT3	KO1	KO4	WT5	KO8	OE6	OE5	WT7	OE7	WT9	OE1	OE8	OE9	OE3
alpha_rarefaction_1800_4.txt	1800	4	6.26505850489	5.10316915523	6.15954222251	6.09918832452	5.64492474567	5.30757162607	5.7353803751	5.95536195742	5.86808261226	4.75364025401	5.80452695693	5.73451404805	6.08421230975	5.93580851887	5.85907832423	5.91262100046	5.64084994135	5.87238380128	5.66884715263	5.73895721504	5.97000354014	5.59292445127	5.5573591982	5.84701546103	5.85808157919	5.72864495587	5.49142165639
alpha_rarefaction_1800_5.txt	1800	5	6.15965116617	5.10846454778	6.14487998662	6.10983612708	5.7044564659	5.33665410548	5.9143590285	5.89144731808	6.00344807639	4.8457170686	5.74001480273	5.67584948782	5.94370132753	5.946541511	5.81394701153	5.78652601248	5.52978882618	5.82695247977	5.62806241151	5.86657616227	6.07945735308	5.69126700594	5.43683190838	5.80147301496	5.85085514314	5.78533496669	5.50280099461
alpha_rarefaction_1800_6.txt	1800	6	6.09458316809	4.96560000806	6.03880793677	6.10684049884	5.72489074919	5.29062815019	5.85949164702	5.86167380565	5.86744151741	4.77554279024	5.66601066372	5.70286614288	6.02531609117	5.98472373436	5.79860033968	5.87203253435	5.56035780217	5.74622724516	5.67163194379	5.85664368284	6.08331803143	5.54630729884	5.51658986575	5.859230573	5.84280533265	5.80893283486	5.41651731556
alpha_rarefaction_1800_7.txt	1800	7	6.32461876396	5.00895554746	6.0901577446	5.98029280127	5.63916988374	5.43507012424	5.89064183405	5.98202508231	5.9112980537	4.78527689522	5.84079046309	5.65222860258	5.96335929165	5.87975447502	5.7470264248	5.87992512033	5.69269466088	5.87853591439	5.63932747731	5.76653665266	6.0867928334	5.66656993984	5.4592867416	5.8849162702	5.81992158167	5.81166859526	5.43684986766
alpha_rarefaction_1800_8.txt	1800	8	6.22711688369	5.0448618917	6.11273113416	6.13236092772	5.62108761855	5.34290566639	5.85461277509	5.98322719041	5.93910672524	4.80161692876	5.68794285581	5.70421167501	6.00407149231	5.9272621157	5.69167850744	5.85607284416	5.56354651029	5.81005603999	5.58612289468	5.77257609936	6.06518459225	5.63133323978	5.55743643969	5.76200741375	5.77810549399	5.83151617006	5.47701477171
alpha_rarefaction_1800_9.txt	1800	9	6.3690202312	4.9813447284	6.06364142258	6.07116429754	5.68847413885	5.46656078295	5.90445944109	5.91997241258	5.9921875981	4.81719843438	5.7582190078	5.73641970441	5.97748500899	5.94936762115	5.81068752401	5.98396029056	5.44283225519	5.90681668946	5.66427747502	5.78226816369	6.07693325473	5.64349692473	5.53964625878	5.81542602186	5.8301312074	5.77539904721	5.45802078552
alpha_rarefaction_1800_10.txt	1800	10	6.18035627776	5.06146665922	6.08024006535	6.07801439923	5.70006240373	5.46221747997	5.85653306682	6.01585529819	5.84433943522	4.84496652237	5.74820409321	5.75402775457	6.05629635785	5.95518428202	5.82091081779	5.86590455558	5.57893515355	5.80730913187	5.64610650923	5.86227346893	6.12182948088	5.63794671406	5.45557198052	5.77468530318	5.95073818972	5.82723657774	5.48491271899
alpha_rarefaction_1800_11.txt	1800	11	6.30696587319	5.11356029599	6.01264468742	6.05507913956	5.67085855503	5.24517641802	5.95938953228	5.96261304361	5.99211684926	4.74392009455	5.70913844463	5.7263047841	5.9774733085	5.93842872825	5.74491584403	5.83700413126	5.68404114121	5.90399361651	5.6460091785	5.83351468592	6.19622113258	5.66983691841	5.5153595348	5.82003351836	5.79447780317	5.84659886558	5.44257359748
alpha_rarefaction_1800_12.txt	1800	12	6.23166491542	5.09125511885	6.12427424373	6.09539635386	5.68826418645	5.33268289174	5.99370634803	5.9080940586	5.95473138416	4.69896509046	5.68844870976	5.72829974446	6.08198492548	5.97036530357	5.67253890887	5.90982749311	5.58463527315	5.82152290436	5.7034265646	5.79432346722	6.02584356594	5.57879973622	5.40943762945	5.74599787617	5.84996780081	5.77742998266	5.50530462193
alpha_rarefaction_1800_13.txt	1800	13	6.22049971188	5.11371897798	6.22287202119	6.0092975627	5.63651472332	5.31653591121	5.97909424548	6.02259797867	5.98527371297	4.7092958674	5.72464575699	5.74375330959	5.98004933081	5.90411630548	5.75681091132	5.89546118696	5.30941605955	5.89278754749	5.73743746381	5.79367250498	5.99908690591	5.59499043931	5.45450652827	5.83306942217	5.88499006889	5.76736009704	5.45889386651
alpha_rarefaction_1800_14.txt	1800	14	6.20355450091	5.15962458291	6.06782842537	5.99326139513	5.70921757851	5.22545457034	6.0306776317	5.91842365396	5.83842277444	4.81324115914	5.65626250789	5.6881804046	5.99276364704	5.95069716289	5.83168889922	5.87365475825	5.53675578126	5.78585452044	5.69520751497	5.75171751038	5.96992421078	5.62677299124	5.5292964367	5.82571938218	5.89609538913	5.76247040389	5.48572157088
alpha_rarefaction_1800_15.txt	1800	15	6.27802251378	5.09800299201	6.08577324307	6.00278391727	5.68359054862	5.3318124702	5.92206145569	6.01656216592	5.93565870396	4.91755141332	5.73878170344	5.70439069705	6.02877195983	5.84899782646	5.82593204231	5.9356801281	5.58969803543	5.75642790588	5.62219686784	5.71338379108	6.14752898016	5.574944021	5.45487180273	5.81026923015	5.87670783465	5.85229180805	5.51063274762
alpha_rarefaction_1800_16.txt	1800	16	6.23702004672	5.07064678482	6.12878348161	6.1407230611	5.65937356426	5.23066140636	5.89297304957	5.92388954442	5.98320971822	4.70263437194	5.72067604663	5.66722746198	5.98562202959	5.97143629347	5.8174947782	5.93355154041	5.5014122072	5.84859739273	5.72117949798	5.80544660313	6.15779906801	5.62549286329	5.46153636977	5.81329594508	5.88506613067	5.87112697357	5.46990389011
alpha_rarefaction_1800_17.txt	1800	17	6.30788962405	4.96684861843	6.18618021906	5.87588793414	5.68639413223	5.40422040908	5.91760035213	5.8878679316	5.91337015125	4.89028842313	5.71188535882	5.76936812929	6.01677810392	6.01985882183	5.75317810621	5.92356196912	5.5403024054	5.69026646087	5.61356998534	5.70701777124	5.97411447579	5.74522632111	5.45003752851	5.80754126631	5.85744702913	5.74609096374	5.50949898048
alpha_rarefaction_1800_18.txt	1800	18	6.24053009204	5.06799631414	6.14987138238	6.07374787833	5.66246759093	5.35692818967	5.91213046054	5.84656216176	5.83777850641	4.76892865936	5.85465540324	5.72594251965	6.00888485809	5.92750434941	5.78683149598	5.84669817851	5.64971811115	5.87623516637	5.6822333193	5.79329106035	6.05734972632	5.59156130092	5.47082316796	5.81865135584	5.88793722631	5.86157645492	5.5228908348
alpha_rarefaction_1800_19.txt	1800	19	6.30986936959	5.06943475541	6.15304759936	6.15209274381	5.63358696956	5.17136151106	5.92379510445	5.87348191361	5.90612937337	4.71875728332	5.705332024	5.72597894724	6.01413559541	5.93595631137	5.73147552182	5.82467574705	5.52102139254	5.95742110216	5.64240311694	5.77826340944	6.11679944395	5.5645161629	5.54639796538	5.85222902105	5.83816762211	5.80194144241	5.44404661409
alpha_rarefaction_1800_20.txt	1800	20	6.25156708974	5.05205346612	6.07564057873	6.06897148217	5.70811350675	5.32620139229	5.81694191557	5.88051504689	5.87528358088	4.79861279522	5.67527729975	5.72923733367	6.03351163438	5.85841055756	5.75170734367	5.8042345111	5.59952898394	5.86875614645	5.66593885616	5.64231199831	6.12524368282	5.61317477835	5.47289994461	5.86910076675	5.90543957023	5.73564580374	5.49424106805
alpha_rarefaction_1800_21.txt	1800	21	6.37646328561	5.02020659181	6.07715230882	5.91207619696	5.73660838688	5.25499266517	5.90520740663	5.90798711825	5.87547273826	4.79442530752	5.62413295285	5.72528974308	6.02014472422	5.92250344001	5.7332097475	5.93166658432	5.50376892772	5.88117654045	5.65404441278	5.77424627282	6.08580520326	5.62829493027	5.47037755428	5.84918728907	5.81044914546	5.80825297601	5.48099043884
alpha_rarefaction_1800_22.txt	1800	22	6.28696577912	5.04035620753	6.23269222384	5.98727082677	5.66928245948	5.39131594312	6.0163017488	5.88345068871	5.95374470395	4.97546467119	5.70790355059	5.69340060173	6.02968329803	6.06645663218	5.83752793539	5.90033774252	5.48543542407	5.87515175223	5.65182111184	5.67153338694	6.02069039407	5.72864157892	5.52738247497	5.84179866373	5.855401175	5.79845800378	5.50910019859
alpha_rarefaction_1800_23.txt	1800	23	6.28527106534	4.9927912453	6.11272764642	6.10074751069	5.65800436955	5.43414576268	5.9016186658	5.85080414443	5.83944816626	4.81898827148	5.70035056573	5.70798851451	6.02729412011	6.05224571373	5.73466847159	5.88049131495	5.53086077646	5.74445837161	5.71764556648	5.7723109688	6.16108424923	5.65586653816	5.43673212055	5.75290698339	5.82210849518	5.81337319674	5.47393239542
alpha_rarefaction_1800_24.txt	1800	24	6.32268271255	5.11879377445	6.21044293754	6.09525815889	5.72859291247	5.25475388038	5.87662953798	6.0275394548	5.94182737058	4.72652507692	5.80143075682	5.7116720211	6.01961645015	5.94186341712	5.78100052931	5.87617263588	5.51190981784	5.97107309281	5.67694473552	5.85288638	6.05556078562	5.61669055747	5.49327954274	5.83782072572	5.82847357204	5.79932373546	5.44287994993
alpha_rarefaction_1800_25.txt	1800	25	6.28556582527	5.04663825291	6.06939963363	5.998937512	5.70673299677	5.36157815748	5.83332937281	5.94932992877	5.82421383111	4.82224058147	5.74049818218	5.73274775807	5.92545730048	6.07745812645	5.81600022605	5.96270476604	5.45625166698	5.8653809095	5.64901997124	5.81050163102	6.12063752176	5.58151597543	5.57944288545	5.82959203526	5.85022692607	5.80948166444	5.50452797443
alpha_rarefaction_1800_26.txt	1800	26	6.25487631911	5.03963774362	6.06401237571	6.08238688754	5.69673027138	5.29943256165	5.90088024191	5.93389744377	5.91164269351	4.72456146522	5.80818042879	5.70085526334	5.97351041629	5.95712400486	5.81223245389	5.91959655084	5.55843689056	5.89753593375	5.76405314456	5.77607346929	6.07109826654	5.65849740876	5.4351855362	5.79249565201	5.87673726417	5.79870299344	5.47525744778
alpha_rarefaction_1800_27.txt	1800	27	6.26849141644	4.9556818885	6.03181978664	6.1737400455	5.63736344154	5.29936431078	5.89438434711	5.87639107625	5.96052847886	4.74895076443	5.69074071569	5.71004930824	6.01611317585	5.91812850602	5.75994377267	5.86464248325	5.6168561382	5.74864907393	5.67452338621	5.7605104127	5.9639434904	5.57234749019	5.57182297845	5.75544177258	5.87349896144	5.8168095358	5.4773584482
alpha_rarefaction_1800_28.txt	1800	28	6.31165999776	5.06708361764	6.12821925168	6.07214205494	5.64605106413	5.38106594939	5.94268258496	6.0142189957	5.96752127147	4.83649652402	5.74167798425	5.72461548259	6.06337358297	5.95479185847	5.81917048141	5.97889414925	5.50941684733	5.82585541606	5.63578333837	5.76105425725	6.05408099129	5.62686592046	5.5592512584	5.83975151864	5.82376550383	5.81659389287	5.50249197552
alpha_rarefaction_1800_29.txt	1800	29	6.19997482045	5.11321523666	6.04577825427	6.09337345401	5.70086705391	5.27006901358	5.96952698277	5.97152549209	5.8826258762	4.77763572025	5.74887330506	5.72582741254	5.97251485683	5.90492925536	5.77601266149	5.78325384601	5.57425361597	5.80537133138	5.64689570048	5.84532099594	6.09137914584	5.57316220228	5.44560901881	5.84781943742	5.77155833917	5.81155185223	5.40464498064
alpha_rarefaction_1900_0.txt	1900	0	6.27367914358	5.03471808247	6.15430614408	6.07764898748	5.70648835425	5.26196002845	5.87158639326	5.96802787468	5.88524090826	4.77400506931	5.80704845211	5.75810275455	5.92165225561	5.88498156231	5.77770193477	5.97374865208	5.49114705846	5.78826460336	5.73419766587	5.74597750369	6.02614507202	5.72276538707	5.43334979484	5.8532362893	5.82302900728	5.86349505346	5.47721376675
alpha_rarefaction_1900_1.txt	1900	1	6.15214204734	5.06123678316	6.13994823183	6.06219037236	5.65642988291	5.36948692529	5.87166721248	5.97896307197	5.86805926145	4.75261062773	5.77929509358	5.71016852105	6.00507026659	5.8889565399	5.88363565621	5.94519637698	5.5751317915	5.82772920558	5.68519711324	5.77431038247	6.06288751944	5.67709107216	5.40229253373	5.82543910551	5.93418562984	5.77350525056	5.50440579263
alpha_rarefaction_1900_2.txt	1900	2	6.18155390518	5.08987886732	5.96986837139	6.06021423723	5.67958323564	5.34513270312	5.85560201375	5.91764032956	5.88970461931	4.71087462326	5.77131826011	5.74255970909	6.00237783597	5.96337557207	5.70353801119	5.88082513478	5.58105708399	5.80716003362	5.65994833781	5.79294269751	6.15611043918	5.6751087838	5.57640930929	5.82884315092	5.86040031457	5.8347063485	5.54553265827
alpha_rarefaction_1900_3.txt	1900	3	6.26677190826	5.0119465182	6.12099586166	6.16964706645	5.6692697877	5.39146979776	5.82502256697	5.93924865854	5.81854331032	4.73880453377	5.56885420136	5.72959955806	5.95288819881	5.86229956057	5.81298610818	5.80255270072	5.46607918384	5.89578354682	5.67690890638	5.77505520633	6.15994262355	5.68659072704	5.44917932788	5.82675525136	5.8785811789	5.77407827758	5.4735762192
alpha_rarefaction_1900_4.txt	1900	4	6.33141983806	5.03381030922	6.14458503954	6.18383718846	5.6363886954	5.32278828445	5.9268380344	5.99269019398	5.8857489663	4.84716851306	5.71890332918	5.72889175053	5.97693961361	5.9731865156	5.75215676	5.94088081783	5.65309080314	5.87388405931	5.63753155321	5.77280070503	6.15127555547	5.65013658406	5.48842104241	5.87084993589	5.90686888651	5.78035052089	5.48122615358
alpha_rarefaction_1900_5.txt	1900	5	6.24344860858	5.03219434712	6.10794967848	6.05831656269	5.64660671978	5.37006932166	5.89114087328	5.96438548384	5.83315402447	4.74754725534	5.63704213499	5.71799026863	5.98546437023	5.91884607094	5.69470867886	5.88391928265	5.52133613823	5.89851812764	5.62661060987	5.76204498496	6.07094071086	5.66549791474	5.47241234503	5.8138552596	5.89384601493	5.7244972154	5.5040532925
alpha_rarefaction_1900_6.txt	1900	6	6.33043352454	5.09431853339	6.21632484315	6.02980786682	5.63836810626	5.35155887411	5.9516428973	5.91246193578	5.89970850556	4.76767074846	5.78566860808	5.69451981679	5.92074444888	6.02700495174	5.73526648037	5.91613618657	5.50386031858	5.96415015422	5.61946919044	5.79103299927	6.07114971567	5.58275342956	5.52375984856	5.78360647748	5.87224100183	5.74936880321	5.52957432049
alpha_rarefaction_1900_7.txt	1900	7	6.22579513072	5.07692953418	6.05306060099	6.0084571637	5.65750636762	5.36064577901	5.99596443022	6.03610649746	5.92365038623	4.76544473461	5.64898899053	5.71547773037	6.05398882936	5.8532817433	5.87073830675	5.79086691262	5.65916195046	5.82438077385	5.71498918825	5.88100038267	6.06371775354	5.65987532963	5.4300427796	5.86247065945	5.89423458371	5.81215002376	5.48199076607
alpha_rarefaction_1900_8.txt	1900	8	6.20839820049	5.03403635442	6.08359932964	6.0725426913	5.66947864548	5.36412705991	5.86710827549	6.00929470106	5.97776933079	4.77882491696	5.72542140623	5.7467929974	5.95747205273	5.93433058363	5.80130883365	5.97337190518	5.46088135012	5.74884854813	5.64985776082	5.7968056573	6.11451039015	5.74500043969	5.41600830814	5.76150269986	5.86664351596	5.80730112692	5.49866662779
alpha_rarefaction_1900_9.txt	1900	9	6.24418975137	4.99802436657	6.09401173466	6.12272976331	5.66513592061	5.28534734521	5.94560430292	5.95591706263	5.91709540483	4.67339795293	5.68783600102	5.67434669478	5.89995339122	5.91760407343	5.79742386277	5.7233942865	5.5886859344	5.85832007912	5.71712618963	5.83325458842	6.06787345327	5.69622110687	5.47696749903	5.72942998974	5.90432521896	5.73278701008	5.49332536292
alpha_rarefaction_1900_10.txt	1900	10	6.21649030586	4.95895521188	6.09899751805	6.0583163511	5.64905874405	5.34567296772	5.93703703968	5.88534259536	5.85130120537	4.80687039651	5.68803976751	5.74142353647	5.97136632148	5.86338891287	5.72977847568	5.87789527515	5.51143633392	5.8433810117	5.68310054639	5.77751355524	6.03338015557	5.6918361606	5.51107989691	5.80909871436	5.92793052022	5.79595894072	5.50670617091
alpha_rarefaction_1900_11.txt	1900	11	6.23766349757	5.04397343739	6.20858777144	6.02730215719	5.6698585022	5.29743503088	5.92113531835	6.02101405866	5.90022551862	4.75072363347	5.78088843198	5.70459733466	5.93964433484	6.03888153078	5.69701756351	5.95920219355	5.51377087063	5.83727103407	5.75606637777	5.82156990705	6.11308326699	5.63353568357	5.51747380935	5.8371933023	5.86870824776	5.76485417163	5.52382410929
alpha_rarefaction_1900_12.txt	1900	12	6.25050392053	5.09634495725	6.10168267777	6.02266810532	5.74397738165	5.33078716648	5.98660854536	5.91345901516	5.96441942317	4.82418597726	5.7466922864	5.72452591736	6.00689024777	5.96224221706	5.79118477268	5.80856408381	5.56682651416	5.86292964992	5.66483495411	5.82940797336	6.05370622035	5.5761291908	5.54987921962	5.81231792862	5.83347525766	5.75013917823	5.49600050763
alpha_rarefaction_1900_13.txt	1900	13	6.26921281512	4.97782053111	5.93614248772	6.11343499112	5.65804300756	5.3432277832	5.84296664301	5.92503449005	5.8445529171	4.80355986533	5.81584915343	5.69114452224	6.00900561104	5.94611599717	5.82182529504	5.85822956209	5.48299139524	5.88021598894	5.64315947612	5.76845205427	6.05989489705	5.68604046743	5.39630680573	5.76499295098	5.87979642624	5.74805576794	5.50871700653
alpha_rarefaction_1900_14.txt	1900	14	6.28693595728	5.09879352238	6.07786785636	6.03795284295	5.630336096	5.47068600916	5.97823631598	5.99623067935	5.93891962903	4.75913358911	5.65645531919	5.76161758734	5.98496382306	5.90757693099	5.75692403994	5.88440312783	5.54557069418	5.82707428719	5.61866524627	5.80980630265	6.05486599897	5.66169764876	5.5351899582	5.74290534129	5.89733158169	5.82060550596	5.46951010247
alpha_rarefaction_1900_15.txt	1900	15	6.20080225057	5.13458342476	6.07042291429	5.98601096412	5.66493004815	5.47744878042	5.77028396783	5.90038866864	5.9470669133	4.79298682059	5.67057767888	5.72769456822	6.00134625239	5.98161633972	5.77327679399	5.8710891884	5.57101294745	5.89403786034	5.62783956617	5.76458874626	6.12310337218	5.56315021901	5.50141204143	5.84427680698	5.82700300862	5.8716214642	5.54573204105
alpha_rarefaction_1900_16.txt	1900	16	6.3177472749	5.08932884775	6.13507964594	6.05664681956	5.61114183608	5.39190244727	6.0524085834	5.98206608785	5.9209645983	4.79834503922	5.79274709701	5.74432020361	5.92611005292	5.93812836558	5.74200151944	5.88208770511	5.46275991781	5.88033554565	5.60157863953	5.7856258913	6.05431683771	5.66683783523	5.38991352955	5.83148762916	5.87592742944	5.75861769367	5.53828314328
alpha_rarefaction_1900_17.txt	1900	17	6.18852262201	5.05141592311	6.13134957653	6.14133427726	5.68864618831	5.36842543294	5.86241170468	6.05360666287	5.88094245024	4.79833980289	5.72109694775	5.73500422003	6.02955723811	5.98979283513	5.81466260221	5.92043941929	5.52821616196	5.89422550895	5.59515985393	5.79411326109	6.03159502045	5.66656921438	5.43063713315	5.82400649061	5.96349933532	5.78415010978	5.49464799099
alpha_rarefaction_1900_18.txt	1900	18	6.31442838681	4.99315074531	6.20648764964	6.07855215678	5.61461661014	5.52598045831	5.83640697109	5.75759242902	5.87156063542	4.63078447418	5.74645498591	5.69679756541	5.96889382927	6.00750361989	5.79407260586	5.90864855039	5.54115864689	5.93345525555	5.68519158109	5.79990978501	6.08850692899	5.6701801126	5.44729403028	5.87536690979	5.84100760333	5.8230305809	5.50761378354
alpha_rarefaction_1900_19.txt	1900	19	6.29373355395	5.06890251371	6.04852595347	6.10947569349	5.68956573673	5.41020441973	5.90800999905	5.94699169532	5.99246369209	4.83664014546	5.66286506339	5.7147118753	5.9318419547	5.97677425608	5.87079812175	5.97149523438	5.52705022675	5.84190923817	5.68255747662	5.79499537083	6.05569834279	5.60807133735	5.49485175815	5.87639765927	5.87901675259	5.79853734256	5.47600994425
alpha_rarefaction_1900_20.txt	1900	20	6.23562436088	4.99723113197	6.13077747961	6.07413299138	5.6881462629	5.3745769599	5.87935405889	5.8698820591	5.87434472223	4.83287256084	5.7412846641	5.745069855	5.98692800515	6.03979241683	5.71568871977	5.83500890435	5.59010327938	5.89476410828	5.73810444946	5.79098820649	6.128923884	5.63691854015	5.48903512101	5.88311830248	5.90805560648	5.81049673889	5.45822392572
alpha_rarefaction_1900_21.txt	1900	21	6.310181027	5.04243779122	5.98600764423	6.04627889727	5.71588280379	5.32911297321	5.94238590243	5.87537054835	5.8519742014	4.84117100029	5.67496859873	5.66889314358	5.90204148121	6.00130490769	5.75477655956	5.92148284219	5.55945012556	5.87556582249	5.68299420596	5.80935427864	6.08270034901	5.6880733022	5.5381479559	5.8224920771	5.8902052207	5.81664262682	5.46165560061
alpha_rarefaction_1900_22.txt	1900	22	6.27915428976	4.97810569343	6.03311149761	6.05453204975	5.63415421214	5.33665392159	5.86310504943	5.96900550237	5.91413301286	4.88829351684	5.78134398999	5.75309248704	6.00717535636	5.91551020459	5.77906341849	5.91429598247	5.56084208981	5.78856484501	5.65936129202	5.80098039749	6.10486463493	5.62407606533	5.38226756648	5.77227605507	5.82344739648	5.80291083129	5.51307970646
alpha_rarefaction_1900_23.txt	1900	23	6.23647408794	5.0354091284	6.11330144017	5.91143573699	5.70219351432	5.38533682032	5.89879832721	6.01176863883	6.01614454194	4.80243237046	5.7684339498	5.74731480359	6.02925610118	5.97998280012	5.79931609887	5.99628587824	5.59718203091	5.83208608003	5.67113785848	5.84063422886	6.0211966609	5.55535318886	5.466887486	5.77517793999	5.87654728029	5.81252392965	5.51947817023
alpha_rarefaction_1900_24.txt	1900	24	6.25715639123	5.00929712664	6.08541215789	6.0293318115	5.66079712968	5.27349047906	5.84658347088	5.93536343031	5.89419656825	4.7157617887	5.73243898794	5.75465368157	5.99117319671	6.02758077067	5.84632811675	5.79418818432	5.54250455273	5.87483259644	5.67591025334	5.82394257352	6.1090801778	5.63983768419	5.48860031147	5.86238257221	5.8979760882	5.83448076621	5.48842293208
alpha_rarefaction_1900_25.txt	1900	25	6.21360920246	4.94780065721	6.10508480573	6.08121724977	5.69127716209	5.37474642818	5.81047270341	5.86788910229	5.82168310142	4.79786734061	5.67837712345	5.70490768872	6.01016884442	5.92748468693	5.75149047235	5.91953867002	5.53706795809	5.69996531259	5.64730974283	5.76622936293	6.09597617936	5.63308205994	5.49143190515	5.79916516091	5.87989514255	5.79740070675	5.5087129429
alpha_rarefaction_1900_26.txt	1900	26	6.31891348855	5.03449157587	6.18134334219	6.07810298415	5.73411087657	5.3421628184	5.93040752703	5.94005716115	5.88449456813	4.81216270995	5.77384798989	5.69445766996	6.04185602839	5.92109574956	5.87539292183	5.93779602951	5.58023170002	5.76520961854	5.73566815743	5.78411184214	6.13491476145	5.64573961059	5.42412691896	5.83947918879	5.90954539977	5.76476698253	5.48958791981
alpha_rarefaction_1900_27.txt	1900	27	6.21125018014	5.08677917116	6.12845144223	6.07723002672	5.74964483756	5.27181877253	5.84766852248	5.91077784354	5.93990908895	4.827389108	5.76793894163	5.72011530375	6.00151745126	5.85772902772	5.7333449432	5.85529307178	5.59120673295	5.84786196998	5.68092808498	5.80652897855	6.06689982563	5.63089351841	5.5625015799	5.83309429385	5.82357489022	5.8856753902	5.51117014589
alpha_rarefaction_1900_28.txt	1900	28	6.25094831286	5.07037685952	6.21621130043	6.04485799938	5.73738317171	5.34121491291	5.78236230906	5.87677341194	5.87541159524	4.71576960558	5.74467287603	5.67207208835	5.97846033617	5.99851143837	5.84266639923	5.97123241004	5.63361104557	5.80167380412	5.74633217263	5.83138912504	6.1082893109	5.66382446429	5.51087240788	5.88374745044	5.86108902483	5.78041759015	5.50953741731
alpha_rarefaction_1900_29.txt	1900	29	6.2107569754	4.97733862293	6.1295763156	5.92988377407	5.68576796054	5.3764599748	5.86354484925	5.9769991766	5.92570220346	4.72166233356	5.80113397969	5.69783133866	5.97514405982	6.0592845917	5.79358058678	5.91687792481	5.50516897347	5.78458092691	5.65699510203	5.85523015394	6.01851606214	5.64935780866	5.37515726292	5.7810898891	5.87589535816	5.82558508411	5.51009080122
alpha_rarefaction_2000_0.txt	2000	0	6.33896353501	5.0904460746	6.16816754083	6.08441721502	5.64680736453	5.41652625759	5.94496076706	5.93585777591	5.89769671653	4.76679899306	5.81240430518	5.72371796904	6.01424280581	6.00088453334	5.71487354109	5.9585548382	5.58102092849	5.82276857811	5.69881348891	5.84736435766	6.07131201735	5.6380129106	5.447131831	5.80068886645	5.80635508356	5.82817211467	5.52397086166
alpha_rarefaction_2000_1.txt	2000	1	6.26710976662	5.06636796721	6.10891642586	6.07952045774	5.67568862693	5.39116510927	5.90347897267	5.92156779481	5.8853173305	4.72720708023	5.79343217751	5.74811205787	6.06436313058	6.02900317061	5.8010238281	5.88383904752	5.57048183444	5.98121721036	5.67403847474	5.78004815987	6.10039826567	5.70304791933	5.35674172753	5.84998602377	5.87358192251	5.8087939548	5.5169988125
alpha_rarefaction_2000_2.txt	2000	2	6.32888595739	4.95616293914	6.01076217654	6.03209190829	5.65185256575	5.36334961739	5.92194203839	5.91317775944	5.88865041764	4.83005810128	5.79005302528	5.72058099896	5.97575549514	6.02019363502	5.83304436845	5.9512947909	5.61241912154	5.84580877763	5.57143859162	5.78485221359	6.1374692159	5.6443294744	5.52010225461	5.83726043313	5.90672034598	5.86571307186	5.47323037302
alpha_rarefaction_2000_3.txt	2000	3	6.25662472281	5.13969495099	6.11067416484	6.13204077416	5.68186935863	5.36697378864	5.90460104103	5.85675420842	5.88759709494	4.88537689385	5.84113659491	5.70198250889	5.98957646475	5.97337115244	5.7828779915	5.92998690692	5.48754905048	5.93939750596	5.70595997804	5.74665163438	6.15613257439	5.63478320247	5.5017894875	5.81901110678	5.87044226246	5.81576564132	5.48780369302
alpha_rarefaction_2000_4.txt	2000	4	6.16960150321	4.96449815381	6.04252974402	6.03111694379	5.74025992822	5.30502209984	5.9589696979	5.9019409758	5.94176105193	4.77539124612	5.70281769251	5.69857594961	6.05676662157	5.95577369974	5.8350429543	5.91774170161	5.54263020241	5.87105590621	5.6763502296	5.83530577725	6.12833602195	5.65766589253	5.5233677716	5.82335156874	5.91760633751	5.84478096813	5.50096841871
alpha_rarefaction_2000_5.txt	2000	5	6.28026141178	5.1019137547	6.09098165775	6.02490394294	5.63963005407	5.40252956879	5.93814377463	5.98976551917	5.99655538805	4.79518022424	5.77566240859	5.7384322322	5.90644421874	5.98314005525	5.76044651014	5.95896010709	5.57090387896	5.84893812131	5.66404394842	5.78399033335	6.1076826004	5.61165456913	5.47534571895	5.80550010602	5.8851748583	5.79273242369	5.48185574213
alpha_rarefaction_2000_6.txt	2000	6	6.27936742997	5.07766824532	6.10892819424	6.1002582215	5.71010910784	5.33428359618	5.99407435345	6.04074787474	5.98973477976	4.97490685065	5.82665599435	5.74002089595	6.00836689135	5.99353863586	5.86190765261	5.94920270484	5.59958866223	5.88385631867	5.65430674063	5.85304499105	6.00500516737	5.63296130656	5.43026090103	5.8266160631	5.86130392408	5.85983275306	5.51675948732
alpha_rarefaction_2000_7.txt	2000	7	6.1208083672	5.13666417008	6.15555333128	6.0528992835	5.72470600651	5.36068000404	5.92824833182	5.94708489429	5.89726561458	4.76932597086	5.70647896176	5.71327074817	5.99897729761	5.77158552147	5.78614822808	5.88674455111	5.62485879677	5.6678239329	5.68351685149	5.7887602979	6.11084456514	5.64799364619	5.54806815777	5.87771661152	5.85784896508	5.81267018344	5.49904577842
alpha_rarefaction_2000_8.txt	2000	8	6.10699213601	4.98707085618	6.11930233677	6.05432307202	5.66165610234	5.21985624808	5.87851553439	5.93489413813	5.90809399388	4.82202716229	5.81158082055	5.68543183741	5.94746555454	5.92012105725	5.82575570547	5.88332788274	5.53962109711	5.84267570519	5.62809133662	5.77438377702	6.07087051296	5.67742931477	5.43708701936	5.89546031646	5.88689069242	5.77497118897	5.50367735129
